57538.492569 57538.950521 -0.015339 0.012431
57539.005949 57539.977836 0.012524 0.009547
57540.032778 57540.940405 -0.008437 0.009235
57540.995694 57541.967303 -0.011585 0.009044
57542.023032 57542.801632 -0.001351 0.010732
57544.913958 57544.984433 0.012683 0.023697
57545.042431 57545.947836 -0.009904 0.010923
57546.006667 57546.975683 -0.002382 0.010804
57547.035023 57547.939363 -0.005619 0.012062
57547.999259 57548.967627 0.004134 0.010447
57549.426875 57549.995937 0.026803 0.011860
57550.391319 57550.960035 -0.017142 0.011495
57551.420046 57551.924201 -0.013996 0.011666
57552.384514 57552.952743 0.004357 0.011478
57553.399375 57553.981308 0.012766 0.011769
57554.364306 57554.688484 0.008355 0.015678
57557.321400 57557.903171 0.002009 0.009898
57558.285671 57558.931921 0.000124 0.009665
57559.186817 57559.896377 -0.002045 0.009220
57560.215289 57560.925127 -0.020126 0.008682
57561.179525 57561.889595 0.005003 0.008627
57562.143819 57562.918345 0.015788 0.008644
57563.108576 57563.882847 0.007861 0.008617
57564.073391 57564.911713 0.005791 0.008182
57565.037512 57565.876285 0.009352 0.008187
57566.002928 57566.969456 0.019100 0.007931
57567.030880 57567.998356 0.009565 0.007518
57568.059780 57568.962998 0.010251 0.007613
57569.024479 57569.958137 -0.011260 0.008809
57570.020324 57570.956551 0.003428 0.011274
57571.018021 57571.985440 0.019240 0.007776
57572.046921 57572.950301 0.018154 0.007923
57573.011771 57573.979271 0.006880 0.007498
57574.040718 57574.943866 -0.002943 0.008032
57575.005370 57575.972778 0.013205 0.008337
57576.034317 57576.937396 0.007221 0.008523
57576.998924 57577.966354 0.003296 0.008353
57578.027824 57578.995139 0.007687 0.009698
57579.056609 57579.959734 0.007516 0.010661
57580.021215 57580.988611 -0.002938 0.010337
57581.050069 57581.953148 0.011414 0.012086
57582.014618 57582.981991 0.003743 0.011514
57583.043449 57583.946539 0.005356 0.012209
57584.007975 57584.975324 -0.014678 0.012222
57585.036748 57585.939792 0.009510 0.017385
57586.001215 57586.968079 0.011187 0.015152
57587.638866 57587.963368 -0.002020 0.016509
57588.089120 57588.896759 -0.019097 0.014385
57589.730139 57589.860880 0.013646 0.022602
57590.694456 57590.825579 0.015125 0.025441
57591.787361 57591.789699 -0.020971 0.039317
57592.751644 57592.753819 -0.002708 0.045941
57606.502801 57606.571933 0.015936 0.028103
57607.465764 57607.599595 -0.037105 0.021670
57608.364421 57608.690914 0.008788 0.015906
57609.327083 57609.975081 0.005858 0.011521
57610.289537 57611.002743 0.000538 0.010568
57611.059444 57611.066979 0.020830 0.036790
57612.792106 57612.993646 -0.011321 0.016895
57613.048912 57613.956146 0.000519 0.009137
57614.011875 57614.982951 0.003072 0.009502
57615.041620 57615.945660 0.007019 0.009865
57616.261528 57616.908600 -0.001876 0.010643
57617.289074 57617.936007 0.017197 0.010930
57618.316620 57618.899456 0.025888 0.011031
57619.280648 57619.862697 -0.000289 0.011361
57620.244514 57620.826447 -0.006854 0.011098
57621.272060 57621.854317 -0.023152 0.010906
57622.249583 57622.818113 -0.006162 0.011582
57623.264190 57623.781863 -0.016818 0.011508
57624.228079 57624.746007 0.004979 0.012008
57625.193241 57625.774664 -0.007750 0.011597
57626.349977 57626.739039 -0.002053 0.013524
57629.243414 57629.696910 -0.002611 0.013290
57630.079525 57630.725810 -0.025342 0.010611
57631.108472 57631.690428 -0.016093 0.011038
57632.009618 57632.976632 0.018738 0.009994
57633.037859 57633.941250 0.001441 0.009899
57634.002650 57634.970231 -0.011031 0.009200
57635.031551 57635.999213 0.012210 0.008853
57636.060579 57636.963958 -0.003123 0.009417
57637.025324 57637.992674 0.003185 0.009139
57638.054225 57638.957442 -0.012328 0.009317
57639.018866 57639.986470 0.003610 0.008738
57640.047963 57640.951192 0.003840 0.008842
57641.012778 57641.980683 0.011766 0.008758
57642.042188 57642.945856 0.014507 0.009014
57643.007350 57643.975336 0.014739 0.009373
57644.036887 57644.940521 0.010974 0.009511
57645.002072 57645.970069 0.006040 0.008985
57646.031574 57646.999595 -0.000837 0.008832
57647.061100 57647.964757 0.006078 0.009609
57648.026273 57648.994282 0.014569 0.009746
57649.055787 57649.959444 0.003730 0.010085
57650.020937 57650.988935 -0.013118 0.009887
57651.050451 57651.954097 0.005576 0.010305
57652.015567 57652.983542 0.006229 0.010159
57653.045046 57653.948669 -0.019379 0.010785
57654.010127 57654.978102 0.031029 0.010757
57655.039560 57655.943056 0.061432 0.012948
57656.004630 57656.972002 0.170980 0.015113
57657.033993 57657.936713 0.120314 0.015763
57657.999028 57658.837639 0.034516 0.016725
57659.542986 57659.738623 0.076865 0.028403
57660.507917 57660.767558 0.179266 0.029398
57661.537176 57661.668484 0.184717 0.037375
57662.502083 57662.633044 0.242388 0.037538
57663.531238 57663.598148 0.227809 0.035097
57664.496076 57664.562963 0.174893 0.036924
57665.525185 57665.591782 0.041274 0.031027
57678.254444 57678.323576 -0.029506 0.025903
57679.217986 57679.352396 0.006558 0.021111
57680.181227 57680.444062 -0.018346 0.016407
57682.299907 57682.884780 -0.000491 0.011166
57683.070463 57683.912326 -0.032949 0.009658
57684.033634 57684.938831 -0.027449 0.008965
57684.998681 57685.903183 0.001639 0.009165
57686.025532 57686.867118 0.001115 0.009385
57687.053657 57687.766007 0.009296 0.010232
